"";"Data";"PM10";"NO2";"O3";"SO2";"PM.2.5";"CO";"T";"DV";"PP";"VV";"RS";"UR"
"7864";"24/11/2019 15:30";23,1;5,44;45,26;0,66;8;0,03;24,82;108,48;0;1,26;440,98;79,03
"7865";"24/11/2019 16:30";13,06;5,03;36,4;0,61;5;0,04;24,77;111,25;0;2,39;110,33;79,62
"7866";"24/11/2019 17:30";23,6;5,84;30,04;0,58;5,29567283699728;0,01;23,95;101,43;0;1,6;23,82;79,52
"7867";"24/11/2019 18:30";11,88;8,07;10,85;0,46;4,78419402726886;0,02;22,97;96,93;0,2;1,32;6,6;84,25
"7868";"24/11/2019 19:30";9,14;7,73;12,66;0,36;4;0,02;22,77;120,21;0;1,25;6,23;81,85
"7869";"24/11/2019 20:30";17,67;3,97;11,3;0,23;4;0,074;22,73;156,74;0;1,42;4,49;74,2
"7870";"24/11/2019 21:30";9,82;2,77;8,24;0,14;5;0,128;21,99;132,73;0;1,46;2,5;74,96
"7871";"24/11/2019 22:30";14,09;2,1;5,35;0,595145020328673;4;0,182;21,78;139,48;0;1,55;4,56;73,12
"7872";"24/11/2019 23:30";10,17;0,92;5,25;0,594473905810505;2;0,236;21,51;147,8;0;2,16;4,6;71,48
"7873";"25/11/2019 00:30";5,43;0,3;2,59;0,593802791292336;2,7107622104799;0,29;20,95;136,97;0;1,96;4,28;72,62
"7874";"25/11/2019 01:30";10,29;0,27;3,28;0,593131676774168;3;0,27;20,56;134,6;0;1,35;3,45;72,72
"7875";"25/11/2019 02:30";11,14;1,31;2,23;0,592460562256;2;0,27;20,17;148,05;0;1,24;3,72;74,9
"7876";"25/11/2019 03:30";6,31;0,51;2,92;0,591789447737832;2,4818411473942;0,25;19,86;160,43;0;1,75;2,79;75,42
"7877";"25/11/2019 04:30";4,57;0,25;2,89;0,591118333219663;2,62478797494295;0,23;19,29;149,15;0;1,78;3,52;77,07
"7878";"25/11/2019 05:30";4,4;4,38;6,58;0,590447218701495;3;0,4;19,54;128,5;0;1,67;20,96;76,28
"7879";"25/11/2019 06:30";3,74;11,98;13,49;0,589776104183327;2;0,41;19,78;112,72;0;2,19;103,11;75,92
"7880";"25/11/2019 07:30";29,38;45,99;24,42;0,589104989665159;4;0,48;21,52;113,2;0;2,4;293,1;67,62
"7881";"25/11/2019 08:30";15,34;11,82;19,82;0,58843387514699;2;0,49;23,51;113,29;0;2,54;526,58;62,01
"7882";"25/11/2019 09:30";13,64;5,93;15,17;0,587762760628822;2,60904012431164;0,41;24,61;122,05;0;2,75;641,3;59,47
"7883";"25/11/2019 10:30";9,38;4,9;20,49;0,587091646110654;2,72131210025262;0,36;26,55;116,42;0;2,41;912,85;53,92
"7884";"25/11/2019 11:30";18,83;4,65;27,29;0,06;2,83358407619361;0,4;27,68;125,53;0;2,13;674,85;51,84
"7885";"25/11/2019 12:30";10,17;3,06;33,7;0,591606449776666;2,94585605213459;0,35;28,18;112,81;0;2,34;577,14;51,66
"7886";"25/11/2019 13:30";11,17;5,6;32,36;0,71;3,05812802807557;0,42;27,8;113,9;0;2,31;474,94;53,76
"7887";"25/11/2019 14:30";20,02;5,31;29,71;0,06;3,17040000401655;0,59;28,22;123,76;0;2,5;614,78;52,86
"7888";"25/11/2019 15:30";14,85;6,44;31,38;1,4;3,28267197995754;0,4;27,55;118,95;0;2,25;247,53;55,3
"7889";"25/11/2019 16:30";18,03;6,94;33,27;1,49;3,39494395589852;0,48;27,13;119,71;0;2,47;175,87;56,97
"7890";"25/11/2019 17:30";31,8;12,18;30,57;0,89;3,5072159318395;0,42;25,13;119,3;0;3,12;39,41;63,29
"7891";"25/11/2019 18:30";37,81;13,81;10,2;1,05;4;0,44;23,07;110,86;0;3,12;5,2;70,16
"7892";"25/11/2019 19:30";33,29;9,98;14,87;0,73;3;0,4;21,93;109,66;0;2,61;2,21;74,07
"7893";"25/11/2019 20:30";27,14;4,55;11,45;0,3;2,83323360222497;0,35;21,58;118,88;0;2,84;2,7;74,98
"7894";"25/11/2019 21:30";22,02;2,67;10,88;0,05;2;0,33;21,27;130,1;0;3,36;3,15;76,24
"7895";"25/11/2019 22:30";12,32;1,94;8,8;0,529750545557352;3;0,35;21,24;122,2;0;2,6;3,67;76,13
"7896";"25/11/2019 23:30";12,96;1,04;8,08;0,519416331105771;5;0,38;20,95;126,29;0;2,61;3,74;77,7
"7897";"26/11/2019 00:30";14,21;0,41;3,49;0,509082116654191;2;0,33;20,85;119,94;0;2,46;4,91;77,95
"7898";"26/11/2019 01:30";7,6;0,34;3,2;0,49874790220261;2,8508297627675;0,3;20,77;111,76;0;2,74;4,97;78,1
"7899";"26/11/2019 02:30";5,08;0,28;3,38;0,48841368775103;3;0,27;20,75;129;0;2,26;4,43;77,53
"7900";"26/11/2019 03:30";4,19;0,23;3,72;0,478079473299449;3;0,23;20,53;122,53;0;2,33;3,78;77,85
"7901";"26/11/2019 04:30";3,66;0,13;3,62;0,467745258847869;2,94702102901172;0,22;20,41;116,2;0;2,54;5,03;78,27
"7902";"26/11/2019 05:30";4,73;0,88;9,62;0,457411044396288;2,92256500233255;0,27;20,5;116,09;0;2,52;19,35;77,07
"7903";"26/11/2019 06:30";3,73;4,5;20,92;0,447076829944708;2,89810897565338;0,34;20,64;116,35;0;2,93;64,88;75,89
"7904";"26/11/2019 07:30";3,27;10,31;26,38;0,436742615493127;2,87365294897421;0,4;21,45;113,56;0;2,73;190,57;71,97
"7905";"26/11/2019 08:30";3,2;5,78;22,27;0,426408401041547;2,84919692229504;0,33;24,18;122,94;0;3,17;592,99;61,32
"7906";"26/11/2019 09:30";2,35;2,83;18,35;0,416074186589966;2,82474089561587;0,3;25,89;122,71;0;3,06;887,62;56,26
"7907";"26/11/2019 10:30";1,66;2,61;23,8;0,405739972138386;2,8002848689367;0,28;27,58;123,24;0;2,81;1011,65;51,56
"7908";"26/11/2019 11:30";3,74;2,84;28,17;0,395405757686805;2,77582884225753;0,29;29,05;127,5;0;2,67;1052,85;47,58
"7909";"26/11/2019 12:30";6,6;1,39;34,89;0,385071543235225;2,75137281557836;0,29;29,81;90,99;0;1,98;613,12;45,41
"7910";"26/11/2019 13:30";11,03;3,07;40,6;0,374737328783644;2,72691678889919;0,36;30,56;107,81;0;2,05;898,45;43,05
"7911";"26/11/2019 14:30";14,09;3,6;39,96;0,364403114332064;2,70246076222002;0,42;30,77;124,31;0;2,02;706,28;42,09
"7912";"26/11/2019 15:30";15,88;3,81;41,59;0,354068899880483;2,67800473554085;0,41;30,36;60,31;0;1,63;399,79;43,64
"7913";"26/11/2019 16:30";17,05;4,54;39,85;0,343734685428903;2,65354870886168;0,43;29,67;100,86;0;2,3;266,99;47,31
"7914";"26/11/2019 17:30";12,33;7,77;47,7;0,333400470977322;2,62909268218251;0,45;27,78;119,3;0;3,54;55,54;52,58
"7915";"26/11/2019 18:30";19,8;8,06;20,86;0,323066256525742;2,60463665550334;0,39;26,04;118,25;0;3,99;5,93;59,04
"7916";"26/11/2019 19:30";21,93;7,45;26,43;0,312732042074161;2,58018062882417;0,39;24,67;112,13;0;3,17;2,11;65,11
"7917";"26/11/2019 20:30";33,86;4,16;18,98;0,302397827622581;2,555724602145;0,33;23,69;115,11;0;2,71;1,99;67,99
"7918";"26/11/2019 21:30";17,57;2,49;13,27;0,292063613171;2,53126857546583;0,29;22,98;116,58;0;2,93;1,94;69,47
"7919";"26/11/2019 22:30";13,5;1,33;11,16;0,28172939871942;2,50681254878666;0,26;22,28;114,27;0;3,08;1,71;67
"7920";"26/11/2019 23:30";20,66;1,69;9,66;0,05;2,48235652210749;0,26;21,74;122,28;0;2,12;1,27;68,03
"7921";"27/11/2019 00:30";22,57;0,37;4,12;0,07;2,45790049542832;0,31;21,09;114,6;0;3,01;1,78;70,11
"7922";"27/11/2019 01:30";12,19;0,47;4,12;0,06;2,43344446874915;0,29;20,53;122,14;0;2,48;1,86;73,15
"7923";"27/11/2019 02:30";6,85;0,18;4,7;0,05;2,40898844206998;0,28;20,36;118,49;0;3,3;2,8;74,09
"7924";"27/11/2019 03:30";4,8;0,43;4,83;0,253045571078411;2,38453241539081;0,27;20,2;116,44;0;2,68;2,55;73,55
"7925";"27/11/2019 04:30";2,9;0,12;4,99;0,251801591555569;2,36007638871164;0,27;20,07;115,98;0;2,61;2,65;74,07
"7926";"27/11/2019 05:30";3,95;1,29;12,47;0,13;2,33562036203247;0,39;20,25;118,12;0;2,58;38,98;74,17
"7927";"27/11/2019 06:30";2,32;4,21;28,47;0,16;2,3111643353533;0,42;21,62;119,36;0;2,89;139,01;69,04
"7928";"27/11/2019 07:30";14,78;8,09;37,63;0,33;2,28670830867413;0,42;22,01;119,2;0;2,97;250,11;67,31
"7929";"27/11/2019 08:30";15,42;5,4;28,69;0,24;2,26225228199496;0,4;24,37;114,17;0;2,74;710,3;59,48
"7930";"27/11/2019 09:30";15;2,87;23,51;0,21;2,23779625531579;0,4;26,32;134,34;0;2,37;927,9;53,26
"7931";"27/11/2019 10:30";13,91;1,63;27,69;0,32;2,21334022863662;0,38;27,75;113,55;0;2,09;1030,73;49,89
"7932";"27/11/2019 11:30";16,14;3,79;40,33;0,25;2,18888420195745;0,35;29,18;143,94;0;1,91;995,02;46,6
"7933";"27/11/2019 12:30";20,49;5,79;57,94;0,12;2;0,46;30,14;100,78;0;1,77;652,69;44,76
"7934";"27/11/2019 13:30";31,62;6,73;55,61;0,12;2,40171732562611;0,57;31,17;333,37;0;1,71;677,36;41,86
"7935";"27/11/2019 14:30";29,59;10,53;51,62;0,33;2,63900647597394;0,45;31,99;276,14;0;1,74;761,71;38,27
"7936";"27/11/2019 15:30";37,73;9,92;60,18;0,25;2;0,48;32,2;339,31;0;1,66;624,7;36,68
"7937";"27/11/2019 16:30";24,65;17,31;58,11;0,33;4;0,57;31,45;308,65;0;1,27;182,51;37,9
"7938";"27/11/2019 17:30";36,2;12,98;78,32;0,23;6;0,54;30,35;24,57;0;1,07;41,9;40,6
"7939";"27/11/2019 18:30";39,77;20,75;34,04;0,32;15;0,71;29,39;85,69;0;0,88;3,06;42,93
"7940";"27/11/2019 19:30";59,37;24,73;25,51;0,31;8;0,67;28,33;106,27;0;1,23;0,31;47,71
"7941";"27/11/2019 20:30";66,25;12,39;14,36;0,21;6;0,58;26,94;116,97;0;1,36;0,59;55,61
"7942";"27/11/2019 21:30";53,13;6,55;11,95;0,24;4;0,47;26,15;113,96;0;1,63;0,95;58,7
"7943";"27/11/2019 22:30";37,47;3,75;10,05;0,2;5;0,43;25,18;118,66;0;2,12;1,15;62,85
"7944";"27/11/2019 23:30";42,39;2,07;9,41;0,17;3;0,38;23,99;114,66;0;2,35;1,37;67,09
"7945";"28/11/2019 00:30";30,11;0,92;3,61;0,07;3,31261107508675;0,31;23,29;117,32;0;1,51;1,25;69,45
"7946";"28/11/2019 01:30";41,15;0,95;3,31;0,1;3,11284863876915;0,38;22,57;113,42;0;1,64;1,73;72,15
"7947";"28/11/2019 02:30";29,52;0,61;3,59;0,294518192741819;3;0,33;22,24;110,92;0;1,49;2,12;73,37
"7948";"28/11/2019 03:30";29,69;0,51;3,33;0,09;2;0,39;21,98;115,78;0;1,37;2,13;74,16
"7949";"28/11/2019 04:30";17,43;1,25;2,21;0,09;3;0,32;21,56;116,6;0;1,25;2,08;76,26
"7950";"28/11/2019 05:30";9,89;7,22;2,76;0,23;4;0,43;21,79;126,22;0;0,77;27,82;75,65
"7951";"28/11/2019 06:30";16,89;10,66;11,83;0,48;4,74523638359521;0,45;24,72;122,38;0;1;167,43;64,5
"7952";"28/11/2019 07:30";24,84;15,06;32,11;0,69;6;0,48;27,3;98,21;0;1,19;415,65;55,13
"7953";"28/11/2019 08:30";33,45;14,71;23,8;0,65;6;0,62;29,1;358,21;0;1,5;651,54;50,04
"7954";"28/11/2019 09:30";30,54;8,8;23,76;0,54;5;0,4;30,54;335,94;0;2,24;965,95;48,52
"7955";"28/11/2019 10:30";37,29;4,19;27,65;0,31;3;0,4;32,35;341,09;0;2,04;880,4;44,35
"7956";"28/11/2019 11:30";19,8;6,96;33,84;0,46;3,7065724600683;0,57;33,02;331,51;0;2,18;639,82;42,53
"7957";"28/11/2019 12:30";32,81;10,33;31,27;0,46;3,72004409434883;0,5;31,86;317,28;0;2,26;359,86;45,54
"7958";"28/11/2019 13:30";44,37;7,26;35,66;0,38;4;0,49;33,45;328,93;0;1,95;688,28;40,69
"7959";"28/11/2019 14:30";24,73;11,03;33,93;0,39;3;0,46;33,47;335,99;0;1,98;417,1;39,39
"7960";"28/11/2019 15:30";13,96;15,33;31,61;0,53;3,42587661218697;0,44;32,42;328,06;0,8;1,86;312,23;45,07
"7961";"28/11/2019 16:30";20,58;22,79;18,83;0,46;3;0,63;28,55;290,71;0,6;1,32;234,68;65,77
"7962";"28/11/2019 17:30";23,34;34,13;13,74;0,46;3;0,76;28,57;310,26;0;1,52;21,47;59,24
"7963";"28/11/2019 18:30";30,13;34,01;5,41;0,55;11;1,05;26,82;299,18;1;2,98;2,57;67,91
"7964";"28/11/2019 19:30";47,07;30,88;5,57;0,62;5;0,79;23,61;288,74;5,6;1,47;5,34;88,46
"7965";"28/11/2019 20:30";38,2;22,59;3,94;0,56;5,49949485338176;0,65;23;123,56;3,2;1,12;5,25;91,66
"7966";"28/11/2019 21:30";19,95;9,07;6,86;0,45;5;0,5;22,76;114,85;2,2;1,13;5,3;92,25
"7967";"28/11/2019 22:30";12,54;3,51;7,15;0,25;5;0,45;22,47;126,21;2,8;0,71;4,99;92,84
"7968";"28/11/2019 23:30";6,74;2,74;6,55;0,22;4;0,43;22,23;121,27;2,6;1,01;5,15;93,89
"7969";"29/11/2019 00:30";3,63;0,74;3,33;0,362076406643998;4,16768698782094;0,33;21,93;129,88;1;1,11;5,49;92,72
"7970";"29/11/2019 01:30";3,13;0,45;4,17;0,357869372852165;4,05943425117712;0,3;21,8;130,71;0;1,37;6,48;89,24
"7971";"29/11/2019 02:30";1,8;0,503333333333333;4,9;0,353662339060332;3,95118151453331;0,31;21,94;118,15;0;1,13;9,65;84,42
"7972";"29/11/2019 03:30";2,09;0,556666666666667;4,81;0,349455305268498;3,8429287778895;0,29;22,3;143,44;0;1,53;9,28;80,46
"7973";"29/11/2019 04:30";1,34;0,61;4,78;0,345248271476665;3,73467604124569;0,28;22,1;118,51;0,2;1,48;3,8;82,47
"7974";"29/11/2019 05:30";2,25;0,44;11,63;0,341041237684832;3,62642330460187;0,36;22,16;131,22;0;1,56;17,78;82,37
"7975";"29/11/2019 06:30";1,48;5,45;25,63;0,336834203892999;3,51817056795806;0,37;22,69;119,65;0;1,2;81,17;80,78
"7976";"29/11/2019 07:30";1,9;20,67;17,01;0,332627170101166;3,40991783131425;0,6;23,48;148,9;0;1,42;172,1;78,69
"7977";"29/11/2019 08:30";1,82;11,89;18,13;0,328420136309333;3,30166509467043;0,48;24,27;120,09;0;1,66;188,91;75,24
"7978";"29/11/2019 09:30";2,95;7,41;13,71;0,3242131025175;3,19341235802662;0,44;24,4;124,18;0;2,19;205,58;75,55
"7979";"29/11/2019 10:30";2,8;5,61;17,3;0,320006068725666;3,08515962138281;0,38;25,22;123,25;0;2,14;291,23;72,18
"7980";"29/11/2019 11:30";2,53;2,84;24,07;0,315799034933833;2,97690688473899;0,38;26,24;130,31;0;2,12;322,18;68,17
"7981";"29/11/2019 12:30";5,94;4,43;28,62;0,311592001142;2,86865414809518;0,43;26,19;139,55;0,2;1,41;381,59;73,7
"7982";"29/11/2019 13:30";3,42;4,35;30,74;0,307384967350167;3;0,4;26,96;117,49;0;1,56;313,84;68,69
"7983";"29/11/2019 14:30";4,13;3,52;28,06;0,303177933558334;2;0,45;27,81;119,64;0;1,9;402,98;63,31
"7984";"29/11/2019 15:30";3,57;6,23;29,2;0,298970899766501;2;0,38;28,11;127,46;0;2,2;361,51;63,41
"7985";"29/11/2019 16:30";3,06;6,12;27,72;0,294763865974667;2,49097524088711;0,51;27,42;118,82;0;2,03;149,19;66,44
"7986";"29/11/2019 17:30";1,53;12,17;28,56;0,290556832182834;2,76988194021116;0,5;26,39;119,35;0;2,38;48,56;70,69
"7987";"29/11/2019 18:30";1,73;17,49;13,98;0,286349798391001;3,04878863953521;0,52;25,48;123,71;0;2,11;5,84;74,21
"7988";"29/11/2019 19:30";12,62;9,58;19,16;0,282142764599168;3,32769533885926;0,46;25,24;119,58;0;2,14;4,53;73,88
"7989";"29/11/2019 20:30";7,03;6,91;13,55;0,277935730807335;3,60660203818331;0,45;24,91;112,72;0;1,85;4,29;75,65
"7990";"29/11/2019 21:30";4,51;8,4;9,54;0,273728697015502;3,88550873750737;0,49;24,65;115,27;0;1,8;3,63;77,65
"7991";"29/11/2019 22:30";13,08;2,38;7,97;0,269521663223669;4;0,47;24,38;114,56;0;1,8;4,09;79,27
"7992";"29/11/2019 23:30";13,02;1,97;7,19;0,265314629431835;4;0,46;24,27;116,75;0;1,76;4,6;80,25
"7993";"30/11/2019 00:30";11,19;1,27;2,92;0,261107595640002;6,36800855597237;0,37;24,18;116,65;0;1,53;4,5;80,89
"7994";"30/11/2019 01:30";15,54;0,57;2,89;0,256900561848169;10;0,4;23,68;117,87;0;1,23;1,94;85,49
"7995";"30/11/2019 02:30";15,51;0,62;2,68;0,252693528056336;7;0,38;23,59;104,33;0,2;0,79;4,01;86,78
"7996";"30/11/2019 03:30";16,16;0,63;3,24;0,248486494264503;3;0,31;22,68;8,98;0,2;1,03;5,14;92,4
"7997";"30/11/2019 04:30";8,15;0,89;3,87;0,24427946047267;4,42209532271038;0,29;21,74;302,72;5;1,69;6,38;95,27
"7998";"30/11/2019 05:30";5,02;5,19;7,88;0,240072426680836;4,45726668272861;0,35;21,5;309,55;0;1,01;11,46;94,77
"7999";"30/11/2019 06:30";4;9,74;23,14;0,235865392889003;4,49243804274683;0,44;21,81;342,41;0;0,67;67,58;92,26
"8000";"30/11/2019 07:30";2,13;16,49;32,88;0,23165835909717;4,52760940276505;0,47;23,1;340,1;0;0,81;146,18;83,86
"8001";"30/11/2019 08:30";12,14;19,08;18,25;0,227451325305337;4,56278076278327;0,49;24,36;314,71;0;0,87;240,1;78,11
"8002";"30/11/2019 09:30";19,73;9,1;19,85;0,223244291513504;4,5979521228015;0,45;27,17;31,87;0;1,18;620,61;68,12
"8003";"30/11/2019 10:30";10,23;5,61;26,18;0,219037257721671;4,63312348281972;0,42;28,4;350,17;0;1,44;599,57;61,55
"8004";"30/11/2019 11:30";11,34;4,61;33,05;0,214830223929837;4,66829484283794;0,36;29;323,39;0;2,17;411,89;56,3
"8005";"30/11/2019 12:30";7,14;15,17;29,13;0,210623190138004;4,70346620285616;0,44;30,28;305,27;0;2,19;470,59;50,68
"8006";"30/11/2019 13:30";13,03;21,67;19,87;0,206416156346171;4,73863756287439;0,46;29,57;310,55;0,2;2,87;317,67;53,69
"8007";"30/11/2019 14:30";6,58;7;27,04;0,202209122554338;4,77380892289261;0,35;27,01;353,04;0;1,82;513,11;70,04
"8008";"30/11/2019 15:30";10,82;6,62;28,63;0,198002088762505;4,80898028291083;0,38;28,73;337,72;0;1,83;501,06;57,8
"8009";"30/11/2019 16:30";5,5;3,89;35,01;0,193795054970672;4,84415164292905;0,36;28,16;338,15;0;1,82;202,85;58,2
"8010";"30/11/2019 17:30";2,78;10,84;34,35;0,189588021178838;4,87932300294728;0,37;27,29;332;0;1,42;31,08;61,15
"8011";"30/11/2019 18:30";7,28;10,06;34,0479487179487;0,185380987387005;4,9144943629655;0,49;25,95;359,19;0;1,15;5,1;69,68
"8012";"30/11/2019 19:30";39,99;9,28;33,7458974358974;0,181173953595172;4,94966572298372;0,37;24,65;110,82;0;1,12;4,57;78,26
"8013";"30/11/2019 20:30";24,34;8,08;33,4438461538462;0,176966919803339;4,98483708300194;0,25;24,34;122,03;0;1,08;4,01;83,16
"8014";"30/11/2019 21:30";13,03;5,73;33,1417948717949;0,172759886011506;5,02000844302017;0,13;24,2;115,25;0;0,99;3,88;80,55
"8015";"30/11/2019 22:30";12,98;6,12;32,8397435897436;0,168552852219673;5,05517980303839;0,01;24,26;87,46;0;0,88;3,62;79
"8016";"30/11/2019 23:30";23,02;4,58;32,5376923076923;0,164345818427839;5,09035116305661;0,01;23,16;324,39;1,2;1,51;4,8;90,17
"8017";"01/12/2019 00:30";12,78;2,865;32,235641025641;0,160138784636006;5,12552252307483;0,01;22,34;312,27;1,2;1,66;5,5;93,99
"8018";"01/12/2019 01:30";7,67;1,15;31,9335897435897;0,155931750844173;5,16069388309306;0,01;22,11;319,15;0;1,12;7,59;93,82
"8019";"01/12/2019 02:30";4,11;0,73;31,6315384615385;0,15172471705234;5,19586524311128;0,01;22,15;314,88;0;0,99;8,54;92,3
"8020";"01/12/2019 03:30";2,42;0,89;31,3294871794872;0,147517683260507;5,2310366031295;0,01;22,33;343,99;0;0,69;7,15;92,43
"8021";"01/12/2019 04:30";1,53;0,84;31,0274358974359;0,143310649468674;5,26620796314772;0,01;22,22;354,08;0;0,93;7,4;92,61
"8022";"01/12/2019 05:30";12,14;1,48;30,7253846153846;0,13910361567684;5,30137932316595;0,01;22,09;8,56;0;0,74;12,12;92,29
"8023";"01/12/2019 06:30";8,15;3,56;30,4233333333333;0,06;5,33655068318417;0,01;22,08;30,64;0;0,77;33,43;91,16
"8024";"01/12/2019 07:30";25,39;11,28;30,1212820512821;0,07;5,37172204320239;0,01;22,57;315,67;0;0,74;90,7;89,17
"8025";"01/12/2019 08:30";27,8;8,03;29,8192307692308;0,09;6;0,01;23,66;315,62;0;1,25;145,7;84,29
"8026";"01/12/2019 09:30";15,31;5,65;29,5171794871795;0,07;4;0,01;24,5;335,46;0;1,18;168,92;81,37
"8027";"01/12/2019 10:30";19,53;6,32;29,2151282051282;0,05;4,3815875324457;0,01;26,19;343,33;0;1,17;393,12;76,11
"8028";"01/12/2019 11:30";10,96;5,28;28,9130769230769;0,124155070635639;4,26524770941228;0,01;28,3;333,54;0;1,94;547,81;65,55
"8029";"01/12/2019 12:30";23,76;6,4;28,6110256410256;0,07;4,14890788637887;0,01;30,71;308,12;0;2,12;588,66;54,24
"8030";"01/12/2019 13:30";15,51;3,31;28,3089743589744;0,05;4,03256806334545;0,01;31,32;320,09;0;2,7;531,6;51,76
"8031";"01/12/2019 14:30";8,63;4,14;28,0069230769231;0,123775170144194;3,91622824031204;0,01;31,83;316,48;0;2,66;637,51;50,19
"8032";"01/12/2019 15:30";19,27;5,16;27,7048717948718;0,124389107018254;3,79988841727863;0,01;32,23;315,72;0;3,06;596,94;47,22
"8033";"01/12/2019 16:30";12,46;5,25;27,4028205128205;0,125003043892314;3,68354859424521;0,01;31,15;314,56;0;2,97;267,97;48,45
"8034";"01/12/2019 17:30";7,37;8,43;27,1007692307692;0,125616980766374;3,5672087712118;0,01;30,36;319,39;0;1,99;78,37;51,78
"8035";"01/12/2019 18:30";10,63;15,76;26,7987179487179;0,126230917640434;3,45086894817838;0,01;29,46;315,16;0;1,74;7,88;55,14
"8036";"01/12/2019 19:30";17,4;21,82;26,4966666666667;0,126844854514494;3,33452912514497;0,01;28,16;301,55;0;1,17;2,48;61,25
"8037";"01/12/2019 20:30";10,1;21,22;26,1946153846154;0,127458791388554;2;0,01;27,89;196,04;0;0,78;2,94;63,39
"8038";"01/12/2019 21:30";19,72;11,76;25,8925641025641;0,128072728262614;7;0,01;25,74;287,45;13;2,56;4,62;75,58
"8039";"01/12/2019 22:30";33,05;5,23;25,5905128205128;0,128686665136674;3;0,0627272727272727;21,57;293,91;10,4;1,82;5,7;94,77
"8040";"01/12/2019 23:30";16,91;6,27;25,2884615384615;0,129300602010734;3,63657710523733;0,115454545454545;21,68;358,78;3,6;0,43;5,43;94,95
"8041";"02/12/2019 00:30";9,6;3,8;24,9864102564103;0,129914538884794;3,52768829173429;0,168181818181818;21,57;6,56;1,8;0,87;5,15;96,52
"8042";"02/12/2019 01:30";6,11;1,33;24,684358974359;0,130528475758854;3,41879947823124;0,220909090909091;21,42;82,32;0;0,77;5,95;96,39
"8043";"02/12/2019 02:30";4;1,67;24,3823076923077;0,131142412632914;3,3099106647282;0,273636363636364;21,37;67,32;0;0,83;7,23;95,99
"8044";"02/12/2019 03:30";3,19;0,26;24,0802564102564;0,131756349506974;3,20102185122515;0,326363636363636;21,37;41,73;0;0,79;7,4;95,53
"8045";"02/12/2019 04:30";1,91;0,21;23,7782051282051;0,132370286381034;3,09213303772211;0,379090909090909;21,48;78,69;0;0,85;7;94,47
"8046";"02/12/2019 05:30";1,19;1,85;23,4761538461538;0,132984223255094;2,98324422421907;0,431818181818182;21,67;120,9;0;0,84;17,92;92,94
"8047";"02/12/2019 06:30";1,81;7,59;23,1741025641026;0,1;2,87435541071602;0,484545454545454;22,19;126,6;0;1,01;72,55;88,45
"8048";"02/12/2019 07:30";1,41;7,415;22,8720512820513;0,21;2,76546659721298;0,537272727272727;23,79;72,01;0;0,93;189,01;80,48
"8049";"02/12/2019 08:30";1,32;7,24;22,57;0,16;2,65657778370993;0,59;24,69;79,32;0;1,01;274,76;77,56
"8050";"02/12/2019 09:30";1,78;4,47;21,29;0,1;2,54768897020689;0,4;27,65;53,32;0;1,2;773,82;65,05
"8051";"02/12/2019 10:30";2,2;4,74;26,03;0,3;2,43880015670385;0,35;28,13;23,09;0;1,3;644,13;61,7
"8052";"02/12/2019 11:30";2,29;6,68;41,51;0,16;2;0,4;30,49;36,61;0;1,38;928,85;54,77
"8053";"02/12/2019 12:30";9,21;9,31;62,98;0,18;2,74619227498723;0,56;30,73;353,99;0;1,39;452,27;52,82
"8054";"02/12/2019 13:30";16,92;11,24;79,37;0,06;3,16247320677365;0,5;31,48;62,82;0;1,41;553,57;50,15
"8055";"02/12/2019 14:30";24,55;16,27;70,82;0,127308668550605;3;0,48;31,15;98,44;0;1,28;192,66;51,09
"8056";"02/12/2019 15:30";31,08;12,6;54,03;0,125652844741956;6;0,51;29,38;108,77;5,8;2,38;90,24;60,89
"8057";"02/12/2019 16:30";35,43;11,89;38,7;0,09;5;0,43;22,39;123,6;15,8;2,2;55,67;98,99
"8058";"02/12/2019 17:30";17,72;16,21;37,05;0,122719453008385;3;0,52;23,32;123,73;0;2,03;78,47;93,89
"8059";"02/12/2019 18:30";10,22;23,51;9,64;0,121441885083463;2,87688735121635;0,68;24,1;115,15;0;1,45;12,74;86,01
"8060";"02/12/2019 19:30";21,69;15,97;14,39;0,07;2;0,52;24,22;103,47;0;1,22;8,7;83,76
"8061";"02/12/2019 20:30";12,68;7,04;14,03;0,08;2;0,42;23,68;39,58;0,4;1,41;6,28;85,54
"8062";"02/12/2019 21:30";8,99;4,97;12,96;0,06;4;0,33;22,29;117,94;2,2;1,4;4,96;91,01
"8063";"02/12/2019 22:30";4,65;4,55;9,43;0,06;2;0,39;21,99;129,44;1,4;1,25;5,37;93,02
"8064";"02/12/2019 23:30";2,68;2,07;7,66;0,05;2,8859361511089;0,33;21,88;113;0,4;1,66;5,69;90,98
"8065";"03/12/2019 00:30";1,96;1,25;2,75;0,122407702102895;3,20129408721072;0,37;21,71;118,67;0,2;1,24;5,26;92,74
"8066";"03/12/2019 01:30";4,07;0,46;3,39;0,05;3,51665202331255;0,38;21,48;88,44;0;0,76;5,7;92,97
"8067";"03/12/2019 02:30";6,73;0,63;3,45;0,126884611344446;4;0,36;21,36;127,65;0,2;1,54;6,42;90,85
"8068";"03/12/2019 03:30";5,13;0,5;3,25;0,12953603070251;3,879952759166;0,4;21,46;111,04;0;1,05;7,04;90,53
"8069";"03/12/2019 04:30";17,18;1,36;2,54;0,132187450060573;3;0,37;21,75;99,32;0;1,05;7,76;88,75
"8070";"03/12/2019 05:30";9,99;1,34;6,83;0,134838869418637;6;0,51;21,93;108,93;0;1,06;14,53;87,74
